province,district,division,location,sublocation,male,female,total,households,area_sqkm,density
EASTERN,MBEERE,SIAKAGO,MUMINJI,GANGARA,2496,2865,5361,1183,61.31,87.44
EASTERN,MBEERE,SIAKAGO,MUMINJI,KARAMBARI,1782,1889,3671,858,41.66,88.11
EASTERN,MBEERE,SIAKAGO,MUTITU,KIRIE,727,873,1600,374,28.19,56.76
EASTERN,MBEERE,SIAKAGO,MUTITU,MUTITU,1847,1871,3718,948,64.99,57.21
EASTERN,MBEERE,SIAKAGO,MUTITU,NGUTHI,1090,1288,2378,529,28.58,83.2
EASTERN,MBEERE,SIAKAGO,NTHAWA,RIANDU,4695,4650,9345,2296,61.42,152.14
EASTERN,MBEERE,SIAKAGO,NTHAWA,SIAKAGO,4069,4147,8216,2270,26.1,314.79
EASTERN,MBOONI,KALAWA,ATHI,KAVUMBU,625,695,1320,249,18.71,70.56
EASTERN,MBOONI,KALAWA,ATHI,KINZE,934,1037,1971,364,28.23,69.81
EASTERN,MBOONI,KALAWA,ATHI,MIANGENI,729,850,1579,319,20.97,75.31
EASTERN,MBOONI,KALAWA,KALAWA,KALAWA,755,844,1599,351,21.85,73.18
EASTERN,MBOONI,KALAWA,KALAWA,KIMEENI,920,1036,1956,382,29.6,66.08
EASTERN,MBOONI,KALAWA,KALAWA,MALUNDA,1278,1324,2602,583,27.41,94.93
EASTERN,MBOONI,KALAWA,KALAWA,MBUKONI,1211,1283,2494,567,15.98,156.05
EASTERN,MBOONI,KALAWA,KATANGINI,ITITU,866,941,1807,347,18.61,97.11
EASTERN,MBOONI,KALAWA,KATANGINI,KATHONGO,749,827,1576,309,21.14,74.54
EASTERN,MBOONI,KALAWA,KATANGINI,NDAUNI,989,1113,2102,412,15.83,132.78
EASTERN,MBOONI,KALAWA,KATANGINI,THWAKE,935,1013,1948,391,20.31,95.9
EASTERN,MBOONI,KALAWA,KATHULUMBI,KATHULUMBI,896,981,1877,386,30.92,60.71
EASTERN,MBOONI,KALAWA,KATHULUMBI,MUTEMBUKU,940,975,1915,385,21.42,89.41
EASTERN,MBOONI,KALAWA,KATHULUMBI,SYOTUVALI,1126,1302,2428,480,39.09,62.11
EASTERN,MBOONI,KISAU,KISAU,MANGANI,1591,1710,3301,707,23.43,140.9
EASTERN,MBOONI,KISAU,KISAU,MUKIMWANI,1973,2470,4443,911,21.48,206.86
EASTERN,MBOONI,KISAU,KISAU,MUTHWANI,2169,2427,4596,979,26.53,173.25
EASTERN,MBOONI,KISAU,KISAU,NGONI,2140,2172,4312,878,20.78,207.55
EASTERN,MBOONI,KISAU,KITETA,KAKUSWI,2197,2416,4613,1070,20.06,229.99
EASTERN,MBOONI,KISAU,KITETA,KIAMBWA,2756,3159,5915,1393,19.23,307.54
EASTERN,MBOONI,KISAU,KITETA,NDITUNI,1693,1866,3559,733,13.8,257.92
EASTERN,MBOONI,KISAU,KITETA,NGILUNI,2975,3345,6320,1333,30.25,208.94
EASTERN,MBOONI,KISAU,WAIA,KAKO,1509,1696,3205,651,29.6,108.29
EASTERN,MBOONI,KISAU,WAIA,NDULUKU,2027,2179,4206,871,34.59,121.61
EASTERN,MBOONI,KISAU,WAIA,SAKAI,1770,1854,3624,772,22.6,160.38
EASTERN,MBOONI,KISAU,WAIA,USALALA,2600,2655,5255,1162,34.73,151.31
EASTERN,MBOONI,MBOONI,KITHUNGO,KALIANI,2399,2650,5049,994,21.07,239.67
EASTERN,MBOONI,MBOONI,KITHUNGO,NGAI,2629,2886,5515,1077,17.15,321.65
EASTERN,MBOONI,MBOONI,KITHUNGO,UVUU,842,895,1737,371,1.69,1029.15
EASTERN,MBOONI,MBOONI,KITUNDU,KITUNDU,3208,3635,6843,1340,16.59,412.37
EASTERN,MBOONI,MBOONI,KITUNDU,MATAA,1046,1087,2133,414,5.41,394.34
EASTERN,MBOONI,MBOONI,MBOONI,KYUU,4481,4896,9377,2004,17.38,539.62
EASTERN,MBOONI,MBOONI,MBOONI,MUTITU,4828,5144,9972,2189,20.44,487.78
EASTERN,MBOONI,MBOONI,MBOONI,NZEVENI,4641,5291,9932,2075,16.65,596.49
EASTERN,MBOONI,MBOONI,MBOONI,UTHIUNI,2163,2330,4493,994,9.52,471.73
EASTERN,MBOONI,MBOONI,UTANGWA,KAVUMBU,1060,1230,2290,446,7.82,292.66
EASTERN,MBOONI,MBOONI,UTANGWA,UTANGWA,2225,2393,4618,845,7.93,582.49
EASTERN,MBOONI,TULIMANI,ITETANI,ITETANI,2453,2689,5142,1123,20.74,247.89
EASTERN,MBOONI,TULIMANI,KALAWANI,KALAWANI,4631,4761,9392,2036,36.87,254.75
EASTERN,MBOONI,TULIMANI,KALAWANI,MAVINDU,2894,3307,6201,1327,14.82,418.33
EASTERN,MBOONI,TULIMANI,TULIMANI,IIANI,3620,3782,7402,1544,36.71,201.62
EASTERN,MBOONI,TULIMANI,YANDUE,MBANYA,1547,1844,3391,731,8.92,380.25
EASTERN,MBOONI,TULIMANI,YANDUE,YANDUE,1768,2054,3822,807,7.75,492.91
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,GATIMBI,BARAGU,1122,1103,2225,587,3.9,571.13
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,GATIMBI,KANGI,800,807,1607,422,5.33,301.43
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,GATIMBI,RUIGA,1377,1439,2816,721,5.36,525
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KARIENE,GITAUGA,1033,1042,2075,571,2.6,798.32
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KARIENE,KARIENE,1829,1881,3710,965,3.4,1092.43
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIA,KARINDINE,622,573,1195,308,1.93,619.33
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIA,KINUGU,753,719,1472,366,1.72,854.37
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIA,KIRIA,964,921,1885,468,1.94,970.2
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIA,KIRIRWA,833,820,1653,432,2.57,642.72
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIGARA,KIRIGARA,1049,1129,2178,580,2.98,731.07
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,KIRIGARA,RWANDERI,972,1072,2044,589,2.72,750.64
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,MARIENE,MARIENE,1299,1393,2692,720,4.06,662.47
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,MARIENE,MUGABONE,559,574,1133,280,1.34,845.46
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,NKUENE,NKUENE,1109,997,2106,566,6.25,336.9
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,NKUENE,NKUENE YA KIORO,931,921,1852,520,4.96,373.12
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,NYWERI,NYWERI,784,761,1545,326,2.06,750.73
EASTERN,MERU CENTRAL,ABOTHUGUCHI C.,NYWERI,RUGUTI,870,923,1793,460,3.12,574.35
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,GAITU EAST,MBAJONE,2200,2242,4442,1143,19.35,229.55
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,GAITU WEST,GAITU,2292,2396,4688,1161,16.77,279.52
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,MWANGANTHIA,GATUUNE,1699,1687,3386,853,5.34,634.15
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,MWANGANTHIA,IGANE,1905,1921,3826,950,19,201.33
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,NDURUMA,KAONGO,2148,2182,4330,1170,9.94,435.48
EASTERN,MERU CENTRAL,ABOTHUGUCHI E.,NDURUMA,NKANDONE,2072,2049,4121,1034,23.68,173.99
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI CENTRAL,KATHITA,893,898,1791,508,3.87,462.65
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI CENTRAL,MWIRANGOMBE,557,530,1087,297,1.52,715.6
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI CENTRAL,NKIRIRI NORTH,803,865,1668,452,2.63,633.43
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI CENTRAL,NKIRIRI SOUTH,1493,1587,3080,886,3.79,812.66
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI EAST,KIATHUMBI,599,535,1134,302,2.13,531.62
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI EAST,KINJO NORTH,493,509,1002,279,2.28,440.17
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI EAST,KINJO SOUTH,436,464,900,247,1.67,540.09
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI EAST,KIRIMA KIATHI,811,867,1678,450,2.91,577.29
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI WEST,KATHIRANGA C.,532,517,1049,279,1.4,748.91
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI WEST,KATHIRANGA E.,496,519,1015,280,1.82,558.74
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI WEST,KATHIRANGA N.,666,652,1318,356,2.78,474.7
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KATHERI WEST,KATHIRANGA W.,571,551,1122,284,2.15,522.05
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KIBARANYAKI,GIKUUNE,1123,1212,2335,692,3.3,708.31
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KIBARANYAKI,KAUGU,758,786,1544,406,2.29,673.53
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KIBARANYAKI,KIBARANYAKI,596,648,1244,333,2.42,513.9
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE EAST,KAGUMA,499,492,991,284,2.74,362.08
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE EAST,KIARAGO,413,413,826,189,1.22,676.49
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE EAST,MBWINJERU,620,621,1241,330,2.18,568.61
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE EAST,NDURUMA,792,766,1558,457,2.3,676.36
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE EAST,NKANDONE,501,505,1006,285,1.57,640.52
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE WEST,KIORU,990,1005,1995,542,4.06,491.86
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,KITHIRUNE WEST,MURUGI,1181,1311,2492,648,4.04,616.3
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,MARATHI,GAKURWENE,804,830,1634,556,1.32,1237.32
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,MARATHI,KARUGWA,537,579,1116,306,2.5,445.97
EASTERN,MERU CENTRAL,ABOTHUGUCHI W.,MARATHI,MARATHI,496,508,1004,266,2.51,400.77
EASTERN,MERU CENTRAL,KIAGU,KIAGU,KATHWENE,2812,2806,5618,1247,39.31,142.93
EASTERN,MERU CENTRAL,KIAGU,KIAGU,KIAMURI,1704,1757,3461,741,23,150.5
EASTERN,MERU CENTRAL,KIAGU,KIIJA,GITIE,1770,1705,3475,842,6.33,549.27
EASTERN,MERU CENTRAL,KIAGU,KIIJA,KIIJA,2549,2590,5139,1325,23.54,218.29
EASTERN,MERU CENTRAL,KIAGU,MAKANDUNE,KANYWEE,528,440,968,236,6.1,158.81
EASTERN,MERU CENTRAL,KIAGU,MAKANDUNE,MAKANDUNE,1060,1100,2160,546,10.84,199.25
EASTERN,MERU CENTRAL,KIAGU,MAKANDUNE,MATETU,733,689,1422,376,11.96,118.87
EASTERN,MERU CENTRAL,KIBIRICHIA,KIAMIOGO,KIAMIOGO,1567,1614,3181,846,12.96,245.4
EASTERN,MERU CENTRAL,KIBIRICHIA,KIAMIOGO,MBURUGITI,1911,2021,3932,1265,3.44,1143.95
EASTERN,MERU CENTRAL,KIBIRICHIA,KIBIRICHIA,GATHUINE,342,303,645,174,19.79,32.59
EASTERN,MERU CENTRAL,KIBIRICHIA,KIBIRICHIA,KIMBO,2101,2048,4149,1042,9.22,450.22
EASTERN,MERU CENTRAL,KIBIRICHIA,NTUGI,MBOROGA,1636,1711,3347,877,12.97,258.05
EASTERN,MERU CENTRAL,KIBIRICHIA,NTUGI,MURINYA,2268,2294,4562,1202,6.62,689.09
EASTERN,MERU CENTRAL,KIBIRICHIA,NTUMBURI,BARIER,1035,1152,2187,594,17.1,127.93
EASTERN,MERU CENTRAL,KIBIRICHIA,NTUMBURI,NTUMBURI,1370,1477,2847,760,23.74,119.9
EASTERN,MERU CENTRAL,MT. KENYA FOREST,MT. KENYA FOREST,MT. KENYA FOREST,47,24,71,30,351.5,0.2
EASTERN,MERU SOUTH,CHUKA,GITARENI,GITARENI,1482,1661,3143,884,4.33,726.12
EASTERN,MERU SOUTH,CHUKA,GITARENI,KAARANI,1135,1192,2327,590,5.11,455.58
EASTERN,MERU SOUTH,CHUKA,GITARENI,KIAMUCII,1485,1635,3120,803,11.44,272.64
EASTERN,MERU SOUTH,CHUKA,KARINGANI,KARONGONI,2358,2376,4734,1207,13.76,343.96
EASTERN,MERU SOUTH,CHUKA,KARINGANI,MARIANI,2457,2550,5007,1374,42.6,117.54
EASTERN,MERU SOUTH,CHUKA,KARINGANI,NDAGANI,2265,2264,4529,1225,8.95,506.25
EASTERN,MERU SOUTH,CHUKA,KARINGANI,NJAINI,494,496,990,239,1.76,561.16
EASTERN,MERU SOUTH,CHUKA,KARINGANI,RUKINDU,1448,1486,2934,775,5.39,544.51
EASTERN,MERU SOUTH,CHUKA,KIANGONDU,KIANGONDU,1917,1913,3830,1024,5.89,650.12
EASTERN,MERU SOUTH,CHUKA,KIANGONDU,MUCWA,1357,1375,2732,755,3.51,778.95
EASTERN,MERU SOUTH,CHUKA,KIANGONDU,TOWNSHIP,3767,4359,8126,2916,3.39,2395.5
EASTERN,MERU SOUTH,CHUKA,KITHANGANI,KITHANGANI,585,595,1180,319,7.07,166.86
EASTERN,MERU SOUTH,CHUKA,KITHANGANI,MAREMBO,628,663,1291,327,18.13,71.22
EASTERN,MERU SOUTH,CHUKA,KITHANGANI,RIANTHIGA,367,366,733,178,7.83,93.67
EASTERN,MERU SOUTH,CHUKA,KITHANGANI,WERU,572,606,1178,292,7.1,165.85
EASTERN,MERU SOUTH,CHUKA,MUGWE,KIREGE,2559,2635,5194,1280,7.46,695.93
EASTERN,MERU SOUTH,CHUKA,MUGWE,MUGIRIRWA,2614,2727,5341,1369,6.76,789.66
EASTERN,MERU SOUTH,CHUKA,MUIRU,MUIRU,1433,1482,2915,771,4.21,693.21
EASTERN,MERU SOUTH,CHUKA,MUIRU,NKUTHIKA,1054,1091,2145,541,4.93,434.82
EASTERN,MERU SOUTH,IGAMBANGOMBE,ITUGURURU,IGAMATUNDU,1069,1030,2099,548,13.15,159.58
EASTERN,MERU SOUTH,IGAMBANGOMBE,ITUGURURU,MBOGONI,782,781,1563,457,8.93,175
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAJUKI,KAJUKI,1220,1415,2635,666,16.44,160.24
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAJUKI,KAMUTIRIA,1341,1537,2878,677,11.97,240.4
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAJUKI,MAKANYANGA,1208,1393,2601,585,21.23,122.54
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAMAINDI,IGAMBANGOMBE,736,825,1561,343,11.21,139.27
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAMAINDI,KAMAINDI,832,1030,1862,443,18.5,100.65
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAMWIMBI,KAMWIMBI,1095,1180,2275,571,17.53,129.81
EASTERN,MERU SOUTH,IGAMBANGOMBE,KAMWIMBI,KIARITHA,1532,1604,3136,734,25.56,122.69
EASTERN,MERU SOUTH,IGAMBANGOMBE,MUTINO,KAMONKA,1088,1161,2249,530,16.98,132.41
EASTERN,MERU SOUTH,IGAMBANGOMBE,MUTINO,KATHANJE,1901,2078,3979,810,23.24,171.18
EASTERN,MERU SOUTH,IGAMBANGOMBE,MUTINO,MUTINO,1570,1752,3322,775,26.53,125.22
EASTERN,MERU SOUTH,MAGUMONI,KABUBONI,KABUBONI,1313,1440,2753,713,3.4,810.21
EASTERN,MERU SOUTH,MAGUMONI,KABUBONI,KANYAKINI,857,954,1811,482,2.55,709.78
EASTERN,MERU SOUTH,MAGUMONI,MAGUMONI,NJURI,1082,1179,2261,539,3.21,703.73
EASTERN,MERU SOUTH,MAGUMONI,MAGUMONI,NTHAMBO,1938,1984,3922,962,6.98,561.59
EASTERN,MERU SOUTH,MAGUMONI,MUKUUNI,KARAMANI,2002,2253,4255,1068,10.69,397.92
EASTERN,MERU SOUTH,MAGUMONI,MUKUUNI,KINORU,1257,1272,2529,648,7.23,349.59
EASTERN,MERU SOUTH,MAGUMONI,MUKUUNI,MUKUUNI,861,891,1752,455,3.59,488
EASTERN,MERU SOUTH,MAGUMONI,MWONGE,KAGUMO,678,707,1385,373,2.54,546.11
EASTERN,MERU SOUTH,MAGUMONI,MWONGE,KANGORO(KARAMANI),1379,1165,2544,546,3.24,786.3
EASTERN,MERU SOUTH,MAGUMONI,MWONGE,MWONGE,1334,1462,2796,700,3.72,752.26
EASTERN,MERU SOUTH,MAGUMONI,RUBATE,KANTHIRI,768,830,1598,415,4.62,345.89
EASTERN,MERU SOUTH,MAGUMONI,RUBATE,RUBATE,1211,1277,2488,662,4.35,571.74
EASTERN,MERU SOUTH,MAGUMONI,THUITA,KATHATWA,1657,1653,3310,803,4.01,826.43
EASTERN,MERU SOUTH,MAGUMONI,THUITA,THUITA,1489,1605,3094,885,4,774.43
EASTERN,MERU SOUTH,MT. KENYA FOREST,MT. KENYA FOREST,MT. KENYA FOREST,0,0,0,0,178.97,0
EASTERN,MOYALE,CENTRAL,BORI,BORI,2701,2194,4895,753,129.1,37.92
EASTERN,MOYALE,CENTRAL,BORI,KATE,1163,862,2025,310,169.21,11.97
EASTERN,MOYALE,CENTRAL,BUTIYE,BUTIYE,2440,2357,4797,752,2.85,1683.34
EASTERN,MOYALE,CENTRAL,BUTIYE,GOROMUDA,1862,2001,3863,612,2.51,1537.76
EASTERN,MOYALE,CENTRAL,HEILU,HEILU,4708,3828,8536,1115,4.47,1908.34
EASTERN,MOYALE,CENTRAL,HEILU,MANSILE,1132,911,2043,262,13.7,149.15
EASTERN,MOYALE,CENTRAL,KINISA,KINISA,1627,1449,3076,467,29.06,105.85
EASTERN,MOYALE,CENTRAL,LAMI,LAMI,2194,2410,4604,712,0.78,5916.22
EASTERN,MOYALE,CENTRAL,MANYATTA,MANYATTA,1416,1477,2893,479,2.7,1071.24
EASTERN,MOYALE,CENTRAL,SOMARE,SOMARE,745,613,1358,238,21,64.66
EASTERN,MOYALE,CENTRAL,SOMARE,TESSO,369,235,604,168,17.03,35.48
EASTERN,MOYALE,CENTRAL,TOWNSHIP,GURUMESA,1856,1922,3778,613,1.03,3680.11
EASTERN,MOYALE,CENTRAL,TOWNSHIP,SESSI,1308,1220,2528,532,1.71,1479.49
EASTERN,MOYALE,CENTRAL,TOWNSHIP,TOWNSHIP,3132,3257,6389,1139,0.98,6548.79
EASTERN,MOYALE,GOLBO,DABEL,DABEL,2365,1950,4315,612,315.86,13.66
EASTERN,MOYALE,GOLBO,DABEL,DIRDIMA,1297,1338,2635,372,298.57,8.83
EASTERN,MOYALE,GOLBO,DABEL,GOLA,1624,1538,3162,396,181.71,17.4
EASTERN,MOYALE,GOLBO,DABEL,GUYO TIMOR,1632,1494,3126,465,1016.07,3.08
EASTERN,MOYALE,GOLBO,GODOMA,DIDIQO,1199,943,2142,318,69.94,30.63
EASTERN,MOYALE,GOLBO,GODOMA,GODOMA,1746,1581,3327,495,54.52,61.02
EASTERN,MOYALE,GOLBO,NANA,NANA,1839,1665,3504,584,62.53,56.04
EASTERN,MOYALE,GOLBO,NANA,YABALO,1331,1217,2548,424,84.92,30
EASTERN,MOYALE,GOLBO,ODDA,FUNANYATTA,747,706,1453,241,127.35,11.41
EASTERN,MOYALE,GOLBO,ODDA,ODDA,1585,1364,2949,540,162.53,18.14
EASTERN,MOYALE,OBBU,AMBALLO,AMBALLO,793,596,1389,209,892.88,1.56
EASTERN,MOYALE,OBBU,AMBALLO,BODODHA,452,371,823,148,597.46,1.38
EASTERN,MOYALE,OBBU,ANONA,ANONA,778,667,1445,247,14.81,97.58
EASTERN,MOYALE,OBBU,D/FACHANA,D/FACHANA,685,615,1300,250,344.8,3.77
EASTERN,MOYALE,OBBU,D/FACHANA,GARBA,218,198,416,70,674.43,0.62
EASTERN,MOYALE,OBBU,SOLOLO,RAMATA,2543,2561,5104,902,43.42,117.56
EASTERN,MOYALE,OBBU,SOLOLO MAKUTANO,SOLOLO MAKUTANO,630,637,1267,226,737.53,1.72
EASTERN,MOYALE,OBBU,WAYE,MADO ADHI,571,522,1093,196,55.85,19.57
EASTERN,MOYALE,OBBU,WAYE,WAYE GODHA,318,340,658,124,12.56,52.37
EASTERN,MOYALE,URAN,GOLOLE,GOLOLE,1183,969,2152,293,26.09,82.47
EASTERN,MOYALE,URAN,GOLOLE,KARBURURI,712,626,1338,205,48.92,27.35
EASTERN,MOYALE,URAN,RAWANA,BANALE,224,88,312,75,182.84,1.71
EASTERN,MOYALE,URAN,RAWANA,RAWANA,498,498,996,197,1988.61,0.5
EASTERN,MOYALE,URAN,URAN,LATAKA,768,620,1388,220,177.98,7.8
EASTERN,MOYALE,URAN,URAN,URAN,947,842,1789,292,24.57,72.82
EASTERN,MOYALE,URAN,WALDA,WALDA,953,826,1779,355,777.87,2.29
EASTERN,MUTOMO,ATHI,ATHI,KILAWA,1702,1848,3550,731,61.54,57.68
EASTERN,MUTOMO,ATHI,ATHI,KISIIO,1545,1544,3089,586,77.55,39.83
EASTERN,MUTOMO,ATHI,ATHI,KITUTI,4253,4409,8662,1648,235.38,36.8
EASTERN,MUTOMO,ATHI,KALIVU,KALIVU,1713,1971,3684,665,118.4,31.12
EASTERN,MUTOMO,ATHI,KALIVU,KATILINI,1493,1689,3182,509,100.03,31.81
EASTERN,MUTOMO,ATHI,KALIVU,MAKAIE,1793,1909,3702,638,82.35,44.95
EASTERN,MUTOMO,ATHI,MALUMA,MALUMA,2421,2549,4970,901,145.54,34.15
EASTERN,MUTOMO,ATHI,MALUMA,MONGUNI,984,1075,2059,376,54.24,37.96
EASTERN,MUTOMO,ATHI,MALUMA,MUAMBANI,1229,1310,2539,457,77.3,32.85
EASTERN,MUTOMO,IKANGA,IKANGA,ILUSYA,783,850,1633,339,16.09,101.5
EASTERN,MUTOMO,IKANGA,IKANGA,ITHUMULA,1919,2108,4027,782,50,80.54
EASTERN,MUTOMO,IKANGA,IKANGA,KATHUNGU,2825,3017,5842,1146,43.96,132.89
EASTERN,MUTOMO,IKANGA,IKANGA,KIANGWA,1921,2059,3980,782,38.61,103.09
EASTERN,MUTOMO,IKANGA,IKANGA,MAKELE,1141,1287,2428,487,33.79,71.85
EASTERN,MUTOMO,IKANGA,IKANGA,NDUUNDUNE,1350,1483,2833,555,36.26,78.13
EASTERN,MUTOMO,IKANGA,KYATUNE,KYATUNE,2028,2244,4272,812,58.84,72.6
EASTERN,MUTOMO,IKANGA,KYATUNE,NDATANI,1131,1222,2353,433,81.17,28.99
EASTERN,MUTOMO,IKANGA,KYATUNE,NGWANI,1840,2102,3942,746,52.46,75.15
EASTERN,MUTOMO,IKANGA,KYATUNE,VOTE,1022,1098,2120,414,49.22,43.07
EASTERN,MUTOMO,IKANGA,KYATUNE,YONGELA,1309,1446,2755,547,31.2,88.3
EASTERN,MUTOMO,IKUTHA,IKUTHA,KIANGU,1880,2069,3949,651,71.22,55.45
EASTERN,MUTOMO,IKUTHA,IKUTHA,KYOANI,1378,1541,2919,514,50.49,57.81
EASTERN,MUTOMO,IKUTHA,IKUTHA,MAAINI,559,349,908,149,18.27,49.7
EASTERN,MUTOMO,IKUTHA,IKUTHA,NDILI,1648,1732,3380,782,57.2,59.09
EASTERN,MUTOMO,IKUTHA,IKUTHA,NGAWUNI,697,818,1515,259,26.1,58.06
EASTERN,MUTOMO,IKUTHA,KASAALA,KASAALA,1621,1672,3293,564,42.11,78.2
EASTERN,MUTOMO,IKUTHA,KASAALA,NGWATE,1615,1753,3368,570,55.03,61.2
EASTERN,MUTOMO,IKUTHA,KASAALA,NZAMBA,1798,1774,3572,544,47.06,75.9
EASTERN,MUTOMO,IKUTHA,KASAALA,UIINI,1559,1713,3272,535,66.39,49.28
EASTERN,MUTOMO,KANZIKO,KANZIKO,KEITUNDA,883,961,1844,335,37.35,49.38
EASTERN,MUTOMO,KANZIKO,KANZIKO,KITUVWI,920,1025,1945,294,94.16,20.66
EASTERN,MUTOMO,KANZIKO,KANZIKO,KIVANDENI,932,1039,1971,328,30.61,64.39
EASTERN,MUTOMO,KANZIKO,KANZIKO,KYANYAA,580,652,1232,221,17.82,69.12
EASTERN,MUTOMO,KANZIKO,KANZIKO,MWANIANGA,860,954,1814,316,25.49,71.17
EASTERN,MUTOMO,KANZIKO,SIMISI,EKANI,1511,1749,3260,570,58.76,55.48
EASTERN,MUTOMO,KANZIKO,SIMISI,ILAMBA,625,660,1285,223,98,13.11
EASTERN,MUTOMO,KANZIKO,SIMISI,SIMISI,1201,1345,2546,475,58.82,43.28
EASTERN,MUTOMO,MUTHA,MATHIMA,KENGO,965,1066,2031,367,55.19,36.8
EASTERN,MUTOMO,MUTHA,MATHIMA,KIATU,941,1118,2059,348,42.82,48.09
EASTERN,MUTOMO,MUTHA,MATHIMA,KIIMANI,852,959,1811,311,51.7,35.03
EASTERN,MUTOMO,MUTHA,MATHIMA,KIVYUNI,1151,1231,2382,398,41.83,56.94
EASTERN,MUTOMO,MUTHA,MATHIMA,MIVUNE,634,751,1385,283,13.01,106.43
EASTERN,MUTOMO,MUTHA,MATHIMA,NDILILI,676,706,1382,220,19.39,71.28
EASTERN,MUTOMO,MUTHA,MUTHA,KAATENE,1104,1170,2274,395,77.3,29.42
EASTERN,MUTOMO,MUTHA,MUTHA,KALAMBANI,982,1046,2028,349,373.13,5.44
EASTERN,MUTOMO,MUTHA,MUTHA,NGAANI,2026,2154,4180,785,1863.93,2.24
EASTERN,MUTOMO,MUTHA,NDAKANI,ISAA,1027,1172,2199,379,32.39,67.89
EASTERN,MUTOMO,MUTHA,NDAKANI,KALIA KATUNE,1211,1385,2596,445,752.32,3.45
EASTERN,MUTOMO,MUTHA,NDAKANI,NDAKANI,1712,1866,3578,634,186.48,19.19
EASTERN,MUTOMO,MUTHA,VOO,IMALE,797,877,1674,312,42.03,39.83
EASTERN,MUTOMO,MUTHA,VOO,KASASI,1536,1688,3224,563,91.94,35.07
EASTERN,MUTOMO,MUTHA,VOO,KYANGINI,848,968,1816,323,59.94,30.3
EASTERN,MUTOMO,MUTHA,VOO,KYANGO,1570,1754,3324,566,63.97,51.96
EASTERN,MUTOMO,MUTHA,VOO,NZUNGUNI,1920,2140,4060,670,140.37,28.92
EASTERN,MUTOMO,MUTOMO,KIBWEA,KAWELU,2836,3180,6016,1233,90.9,66.18
EASTERN,MUTOMO,MUTOMO,KIBWEA,KIBWEA,1610,1757,3367,584,48.02,70.11
EASTERN,MUTOMO,MUTOMO,KIBWEA,UAE,1554,1671,3225,572,48.76,66.14
EASTERN,MUTOMO,MUTOMO,MUTOMO,KANDAE,1196,1422,2618,639,17.38,150.63
