code,name,slug,location_code,location_name,division_code,district_code,former_province_code,population_2009,population_male,population_female,households,area_km2,density_per_km2
1514,Kangaita,kangaita,526,Ontulili,145,35,EST,4130,2076,2054,1188,25.57,161.51
1515,Katheri,katheri,526,Ontulili,145,35,EST,5448,2732,2716,1598,21.69,251.21
1516,Upper Kiungone,upper-kiungone,527,Abogeta,146,36,EST,11819,5894,5925,3038,27.62,427.98
1517,Kothine,kothine,528,Igoki,146,36,EST,5815,2927,2888,1467,7.39,786.48
1518,Mwichiune,mwichiune,528,Igoki,146,36,EST,6142,3123,3019,1566,9.21,666.88
1519,Upper Chure,upper-chure,528,Igoki,146,36,EST,9923,4900,5023,2212,20.87,475.53
1520,Kanyakine,kanyakine,529,Kanyakine,146,36,EST,6277,3064,3213,1664,10.22,613.89
1521,Igokine,igokine,530,Kiringa,146,36,EST,2514,1271,1243,661,15.07,166.82
1522,Kairaa,kairaa,530,Kiringa,146,36,EST,1779,890,889,457,2.83,629.4
1523,Kithatu,kithatu,530,Kiringa,146,36,EST,2254,1121,1133,594,6.72,335.47
1524,Baranga,baranga,531,Kithangari,146,36,EST,1618,824,794,426,3.1,522.53
1525,Kithangari,kithangari,531,Kithangari,146,36,EST,8596,4246,4350,2194,20.22,425.22
1526,Ntharene,ntharene,531,Kithangari,146,36,EST,4063,2170,1893,979,7.33,553.98
1527,Kithakanaro,kithakanaro,532,Nkachie,146,36,EST,2000,988,1012,503,9.45,211.66
1528,Maraa,maraa,532,Nkachie,146,36,EST,1386,700,686,362,7.85,176.64
1529,Gakiiri,gakiiri,533,Igoji,147,36,EST,3225,1561,1664,868,6.29,513.04
1530,Gikui,gikui,533,Igoji,147,36,EST,7889,3976,3913,1992,14.45,545.83
1531,Kuiri,kuiri,533,Igoji,147,36,EST,3266,1602,1664,928,3.45,947.85
1532,Karia,karia,534,Karia,147,36,EST,5903,2985,2918,1568,11.83,499.18
1533,Kiangua,kiangua,534,Karia,147,36,EST,2174,1076,1098,665,4.01,541.6
1534,Nkunjumu,nkunjumu,534,Karia,147,36,EST,1838,905,933,516,4.5,408.74
1535,Kianjogu,kianjogu,535,Kianjogu,147,36,EST,2893,1394,1499,746,6.05,478.21
1536,Miruriiri,miruriiri,535,Kianjogu,147,36,EST,3317,1669,1648,897,6.29,527.6
1537,Mitune,mitune,535,Kianjogu,147,36,EST,2284,1137,1147,603,4.29,531.82
1538,Kiamweri,kiamweri,536,Kinoro,147,36,EST,1922,962,960,501,4.6,417.58
1539,Kinoro,kinoro,536,Kinoro,147,36,EST,3577,1740,1837,1012,6.51,549.69
1540,Kiroone,kiroone,536,Kinoro,147,36,EST,1773,855,918,497,5.72,309.98
1541,Kiathathi,kiathathi,537,Mweru,147,36,EST,4422,2245,2177,1124,8.8,502.45
1542,Mweru,mweru,537,Mweru,147,36,EST,3319,1676,1643,835,8.89,373.47
1543,Mworoga,mworoga,537,Mweru,147,36,EST,1525,850,675,394,15.89,95.99
1544,Mt. Kenya Forest,mt-kenya-forest,538,Mt. Kenya Forest,148,36,EST,0,0,0,0,267.91,0
1545,Kathera,kathera,539,Kathera,149,36,EST,4071,2040,2031,1105,6.86,593.09
1546,Marimba,marimba,539,Kathera,149,36,EST,4489,2185,2304,1297,8.88,505.34
1547,Taita,taita,539,Kathera,149,36,EST,10651,5393,5258,3172,4.42,2412.4
1548,Kigane,kigane,540,Mikumbune,149,36,EST,5205,2665,2540,1253,6.7,776.92
1549,Mikumbune,mikumbune,540,Mikumbune,149,36,EST,8094,4064,4030,2087,11.35,713.35
1550,Kirindene,kirindene,541,Mitunguu,149,36,EST,11318,5915,5403,3320,52.08,217.32
1551,Ngonyi,ngonyi,541,Mitunguu,149,36,EST,9517,4908,4609,2367,21.37,445.41
1552,Baitegetu,baitegetu,542,Uruku,149,36,EST,3896,2031,1865,1063,7.35,529.71
1553,Ukuu,ukuu,542,Uruku,149,36,EST,4631,2311,2320,1178,7.73,599.28
1554,Uruku,uruku,542,Uruku,149,36,EST,4219,2028,2191,1086,7.36,573.47
1555,Bulla Pesa,bulla-pesa,543,Central,150,37,EST,22722,11148,11574,6190,7.66,2965.93
1556,Odha,odha,543,Central,150,37,EST,5922,2860,3062,1236,5.67,1044.57
1557,Burat,burat,544,West,150,37,EST,8590,4580,4010,1640,345.51,24.86
1558,Isiolo West,isiolo-west,544,West,150,37,EST,4262,2162,2100,1004,396.86,10.74
1559,Bulto Bonsa,bulto-bonsa,545,Korbesa,151,37,EST,753,351,402,173,299.13,2.52
1560,Korbesa,korbesa,545,Korbesa,151,37,EST,1810,871,939,361,247.4,7.32
1561,Mata Arba,mata-arba,545,Korbesa,151,37,EST,503,237,266,108,121.97,4.12
1562,Malkagalla,malkagalla,546,Malkagalla,151,37,EST,2176,1105,1071,443,2812.81,0.77
1563,Duma,duma,547,Yamicha,151,37,EST,357,236,121,80,1652.59,0.22
1564,Urura,urura,547,Yamicha,151,37,EST,1057,587,470,243,1621.58,0.65
1565,Yamicha,yamicha,547,Yamicha,151,37,EST,1571,807,764,307,1552.1,1.01
1566,Kiwanjani,kiwanjani,548,East,152,37,EST,2996,1459,1537,651,4.41,680.03
1567,Wabera,wabera,548,East,152,37,EST,14435,7305,7130,3045,8.57,1683.76
1568,Gotu,gotu,549,Ngare Mara,152,37,EST,1927,1040,887,491,778.93,2.47
1569,Ngare Mara,ngare-mara,549,Ngare Mara,152,37,EST,3593,2071,1522,759,184.96,19.43
1570,Bisan Biliqu,bisan-biliqu,550,Bisan Biliqu,153,37,EST,1349,663,686,285,636.46,2.12
1571,Kom,kom,550,Bisan Biliqu,153,37,EST,528,276,252,127,2567.21,0.21
1572,Bulesa,bulesa,551,Bulesa,153,37,EST,1739,851,888,384,316.65,5.49
1573,Goda,goda,551,Bulesa,153,37,EST,1165,628,537,233,240.92,4.84
1574,Merti North,merti-north,552,Merti,153,37,EST,4823,2375,2448,998,312.92,15.41
1575,Merti South,merti-south,552,Merti,153,37,EST,2510,1221,1289,552,241.66,10.39
1576,Kipsing,kipsing,553,Kipsing,154,37,EST,3407,1666,1741,745,204.62,16.65
1577,Lenguruma,lenguruma,553,Kipsing,154,37,EST,2153,1031,1122,473,335.74,6.41
